period,stateRegionId,stateRegionDescription,marketTypeId,marketTypeDescription,price,sales,price-units,sales-units
2007,PAA,Pennsylvania (Anthracite),TOT,Total,w,1381447,dollars per short ton,short tons
2007,PAA,Pennsylvania (Anthracite),OM,Open Market,52.24,w,dollars per short ton,short tons
2007,PAA,Pennsylvania (Anthracite),CAP,Captive,w,w,dollars per short ton,short tons
2007,PA,Pennsylvania,TOT,Total,w,65490386,dollars per short ton,short tons
2007,PA,Pennsylvania,OM,Open Market,39.3,62525513,dollars per short ton,short tons
2007,PA,Pennsylvania,CAP,Captive,w,2964873,dollars per short ton,short tons
2007,MAT,Middle Atlantic,TOT,Total,39.98,65490386,dollars per short ton,short tons
2007,MAT,Middle Atlantic,OM,Open Market,39.3,62525513,dollars per short ton,short tons
2006,MAT,Middle Atlantic,CAP,Captive,53.37,2822710,dollars per short ton,short tons
2006,WBO,Other Western,TOT,Total,20.35,84361455,dollars per short ton,short tons
2006,WBO,Other Western,OM,Open Market,20.48,66918096,dollars per short ton,short tons
2006,UNT,Uinta Basin,TOT,Total,24.35,60000502,dollars per short ton,short tons
2006,UNT,Uinta Basin,OM,Open Market,24.39,45976538,dollars per short ton,short tons
2006,UNT,Uinta Basin,CAP,Captive,24.23,14023964,dollars per short ton,short tons
2006,WSB,Western Region Total,TOT,Total,11.98,616881369,dollars per short ton,short tons
2006,WSB,Western Region Total,OM,Open Market,11.82,517254973,dollars per short ton,short tons
2006,WSB,Western Region Total,CAP,Captive,12.83,99626396,dollars per short ton,short tons
2006,INT,Interior Region Total,TOT,Total,25.07,148923976,dollars per short ton,short tons
2006,INT,Interior Region Total,OM,Open Market,27.58,105007080,dollars per short ton,short tons
2006,INT,Interior Region Total,CAP,Captive,19.06,43916896,dollars per short ton,short tons
2006,WBO,Other Western,CAP,Captive,19.84,17443359,dollars per short ton,short tons
2006,INO,Other Interior,TOT,Total,16.5,55270527,dollars per short ton,short tons
2006,INO,Other Interior,OM,Open Market,20.31,21287105,dollars per short ton,short tons
2006,INO,Other Interior,CAP,Captive,14.12,33983422,dollars per short ton,short tons
2006,APN,Appalachia Northern,TOT,Total,35.74,135230538,dollars per short ton,short tons
2006,APN,Appalachia Northern,OM,Open Market,34.94,127074219,dollars per short ton,short tons
2006,APN,Appalachia Northern,CAP,Captive,48.05,8156319,dollars per short ton,short tons
2006,APC,Appalachia Central,TOT,Total,49.32,234357811,dollars per short ton,short tons
2006,APC,Appalachia Central,OM,Open Market,48.76,210651145,dollars per short ton,short tons
2006,APC,Appalachia Central,CAP,Captive,54.22,23706666,dollars per short ton,short tons
2006,APP,Appalachia Total,TOT,Total,44.54,388266075,dollars per short ton,short tons
2006,APP,Appalachia Total,OM,Open Market,43.82,356403090,dollars per short ton,short tons
2006,APP,Appalachia Total,CAP,Captive,52.64,31862985,dollars per short ton,short tons
2006,AK,Alaska,TOT,Total,w,w,dollars per short ton,short tons
2006,US,U.S. Total,TOT,Total,24.63,1154071420,dollars per short ton,short tons
2006,US,U.S. Total,OM,Open Market,25.16,978665143,dollars per short ton,short tons
2006,US,U.S. Total,CAP,Captive,21.62,175406277,dollars per short ton,short tons
2006,WMR,West of Mississippi River,TOT,Total,12.33,668558790,dollars per short ton,short tons
2006,WMR,West of Mississippi River,OM,Open Market,12.12,534948972,dollars per short ton,short tons
2006,WMR,West of Mississippi River,CAP,Captive,13.15,133609818,dollars per short ton,short tons
2006,EMR,East of Mississippi River,TOT,Total,41.56,485512630,dollars per short ton,short tons
2006,EMR,East of Mississippi River,OM,Open Market,40.89,443716171,dollars per short ton,short tons
2006,EMR,East of Mississippi River,CAP,Captive,48.68,41796459,dollars per short ton,short tons
2006,WST,West Total,TOT,Total,12.06,586510799,dollars per short ton,short tons
2006,WST,West Total,OM,Open Market,11.88,490999199,dollars per short ton,short tons
2006,WST,West Total,CAP,Captive,12.97,95511600,dollars per short ton,short tons
2006,STH,South Total,TOT,Total,40.51,351972644,dollars per short ton,short tons
2006,STH,South Total,OM,Open Market,42.78,298170798,dollars per short ton,short tons
2006,STH,South Total,CAP,Captive,27.88,53801846,dollars per short ton,short tons
2006,MID,Midwest Total,TOT,Total,24.78,119945415,dollars per short ton,short tons
2006,MID,Midwest Total,OM,Open Market,24.29,104982466,dollars per short ton,short tons
2006,MID,Midwest Total,CAP,Captive,28.2,14962949,dollars per short ton,short tons
2006,EST,East Total,TOT,Total,43.06,95642562,dollars per short ton,short tons
2006,EST,East Total,OM,Open Market,41.26,84512680,dollars per short ton,short tons
2006,EST,East Total,CAP,Captive,56.71,11129882,dollars per short ton,short tons
2006,PRB,Powder River Basin,TOT,Total,8.92,472519412,dollars per short ton,short tons
2006,PRB,Powder River Basin,OM,Open Market,8.96,404360339,dollars per short ton,short tons
2006,PRB,Powder River Basin,CAP,Captive,8.68,68159073,dollars per short ton,short tons
2006,ILL,Illinois Basin,TOT,Total,30.13,93653449,dollars per short ton,short tons
2006,ILL,Illinois Basin,OM,Open Market,29.43,83719975,dollars per short ton,short tons
2006,ILL,Illinois Basin,CAP,Captive,35.98,9933474,dollars per short ton,short tons
2006,APS,Appalachia Southern,TOT,Total,48.39,18677726,dollars per short ton,short tons
2006,APS,Appalachia Southern,OM,Open Market,48.39,18677726,dollars per short ton,short tons
2006,AK,Alaska,OM,Open Market,w,w,dollars per short ton,short tons
2006,PCN,Pacific Noncontiguous,TOT,Total,w,w,dollars per short ton,short tons
2006,PCN,Pacific Noncontiguous,OM,Open Market,w,w,dollars per short ton,short tons
2006,WA,Washington,TOT,Total,w,w,dollars per short ton,short tons
2006,WA,Washington,CAP,Captive,w,w,dollars per short ton,short tons
2006,PCC,Pacific Contiguous,TOT,Total,w,w,dollars per short ton,short tons
2006,ESC,East South Central,TOT,Total,42.83,143276421,dollars per short ton,short tons
2006,ESC,East South Central,OM,Open Market,42.8,140194684,dollars per short ton,short tons
2006,PCC,Pacific Contiguous,CAP,Captive,w,w,dollars per short ton,short tons
2006,WY,Wyoming,TOT,Total,9.21,445094760,dollars per short ton,short tons
2006,WY,Wyoming,OM,Open Market,9.03,372111902,dollars per short ton,short tons
2006,WY,Wyoming,CAP,Captive,10.13,72982858,dollars per short ton,short tons
2006,UT,Utah,TOT,Total,23.49,24751317,dollars per short ton,short tons
2006,UT,Utah,OM,Open Market,24.98,12735328,dollars per short ton,short tons
2006,UT,Utah,CAP,Captive,21.91,12015989,dollars per short ton,short tons
2006,NM,New Mexico,TOT,Total,w,26451787,dollars per short ton,short tons
2006,NM,New Mexico,OM,Open Market,29.15,w,dollars per short ton,short tons
2006,NM,New Mexico,CAP,Captive,w,w,dollars per short ton,short tons
2006,MT,Montana,TOT,Total,w,42072095,dollars per short ton,short tons
2006,MT,Montana,OM,Open Market,10.42,w,dollars per short ton,short tons
2006,MT,Montana,CAP,Captive,w,w,dollars per short ton,short tons
2006,CO,Colorado,TOT,Total,w,36137979,dollars per short ton,short tons
2006,CO,Colorado,OM,Open Market,24.27,34130004,dollars per short ton,short tons
2006,CO,Colorado,CAP,Captive,w,2007975,dollars per short ton,short tons
2006,AZ,Arizona,TOT,Total,w,w,dollars per short ton,short tons
2006,AZ,Arizona,OM,Open Market,w,w,dollars per short ton,short tons
2006,MTN,Mountain,TOT,Total,11.98,582535414,dollars per short ton,short tons
2006,MTN,Mountain,OM,Open Market,11.85,489603363,dollars per short ton,short tons
2006,MTN,Mountain,CAP,Captive,12.68,92932051,dollars per short ton,short tons
2006,TX,Texas,TOT,Total,w,44706537,dollars per short ton,short tons
2006,TX,Texas,OM,Open Market,w,w,dollars per short ton,short tons
2006,TX,Texas,CAP,Captive,13.7,w,dollars per short ton,short tons
2006,OK,Oklahoma,TOT,Total,w,2035783,dollars per short ton,short tons
2006,OK,Oklahoma,OM,Open Market,30.75,w,dollars per short ton,short tons
2006,OK,Oklahoma,CAP,Captive,w,w,dollars per short ton,short tons
2006,LA,Louisiana,TOT,Total,w,w,dollars per short ton,short tons
2006,LA,Louisiana,OM,Open Market,w,w,dollars per short ton,short tons
2006,LA,Louisiana,CAP,Captive,w,w,dollars per short ton,short tons
2006,AR,Arkansas,TOT,Total,w,w,dollars per short ton,short tons
2006,AR,Arkansas,OM,Open Market,w,w,dollars per short ton,short tons
2006,WSC,West South Central,TOT,Total,16.19,50842479,dollars per short ton,short tons
2006,WSC,West South Central,OM,Open Market,20.37,16859057,dollars per short ton,short tons
2006,WSC,West South Central,CAP,Captive,14.12,33983422,dollars per short ton,short tons
2006,TN,Tennessee,TOT,Total,41.37,2800323,dollars per short ton,short tons
2006,TN,Tennessee,OM,Open Market,41.37,2800323,dollars per short ton,short tons
2006,MS,Mississippi,TOT,Total,w,w,dollars per short ton,short tons
2006,MS,Mississippi,OM,Open Market,w,w,dollars per short ton,short tons
2006,KYW,Kentucky (West),TOT,Total,29.63,27126537,dollars per short ton,short tons
2006,KYW,Kentucky (West),OM,Open Market,29.76,26854589,dollars per short ton,short tons
2006,KYW,Kentucky (West),CAP,Captive,16.61,271948,dollars per short ton,short tons
2006,KYE,Kentucky (East),TOT,Total,46.69,91078729,dollars per short ton,short tons
2006,KYE,Kentucky (East),OM,Open Market,46.68,88268940,dollars per short ton,short tons
2006,KYE,Kentucky (East),CAP,Captive,47.03,2809789,dollars per short ton,short tons
2006,KY,Kentucky,TOT,Total,42.78,118205266,dollars per short ton,short tons
2006,KY,Kentucky,OM,Open Market,42.73,115123529,dollars per short ton,short tons
2006,KY,Kentucky,CAP,Captive,44.34,3081737,dollars per short ton,short tons
2006,AL,Alabama,TOT,Total,48.39,18677726,dollars per short ton,short tons
2006,AL,Alabama,OM,Open Market,48.39,18677726,dollars per short ton,short tons
2006,ESC,East South Central,CAP,Captive,44.34,3081737,dollars per short ton,short tons
2006,WVS,West Virginia (Southern),TOT,Total,w,111348603,dollars per short ton,short tons
2006,WVS,West Virginia (Southern),OM,Open Market,49.94,98758898,dollars per short ton,short tons
2006,WVS,West Virginia (Southern),CAP,Captive,w,12589705,dollars per short ton,short tons
2006,WVN,West Virginia (Northern),TOT,Total,w,41948470,dollars per short ton,short tons
2006,WVN,West Virginia (Northern),OM,Open Market,35.48,37801488,dollars per short ton,short tons
2006,WVN,West Virginia (Northern),CAP,Captive,w,4146982,dollars per short ton,short tons
2006,WV,West Virginia,TOT,Total,46.69,153297073,dollars per short ton,short tons
2006,WV,West Virginia,OM,Open Market,45.94,136560386,dollars per short ton,short tons
2006,WV,West Virginia,CAP,Captive,52.79,16736687,dollars per short ton,short tons
2006,VA,Virginia,TOT,Total,54.38,29130156,dollars per short ton,short tons
2006,VA,Virginia,OM,Open Market,52.99,20822984,dollars per short ton,short tons
2006,VA,Virginia,CAP,Captive,57.84,8307172,dollars per short ton,short tons
2006,MD,Maryland,TOT,Total,30.63,4556671,dollars per short ton,short tons
2006,MD,Maryland,OM,Open Market,30.63,4556671,dollars per short ton,short tons
2006,SAT,South Atlantic,TOT,Total,47.5,186983900,dollars per short ton,short tons
2006,SAT,South Atlantic,OM,Open Market,46.42,161940041,dollars per short ton,short tons
2006,SAT,South Atlantic,CAP,Captive,54.47,25043859,dollars per short ton,short tons
2006,ND,North Dakota,TOT,Total,w,30370570,dollars per short ton,short tons
2006,ND,North Dakota,OM,Open Market,10.7,w,dollars per short ton,short tons
2006,ND,North Dakota,CAP,Captive,w,w,dollars per short ton,short tons
2006,MO,Missouri,TOT,Total,w,w,dollars per short ton,short tons
2006,MO,Missouri,OM,Open Market,w,w,dollars per short ton,short tons
2006,KS,Kansas,TOT,Total,w,w,dollars per short ton,short tons
2006,KS,Kansas,OM,Open Market,w,w,dollars per short ton,short tons
2006,WNC,West North Central,TOT,Total,11.15,31205512,dollars per short ton,short tons
2006,WNC,West North Central,OM,Open Market,11.41,27090716,dollars per short ton,short tons
2006,WNC,West North Central,CAP,Captive,9.39,4114796,dollars per short ton,short tons
2006,OH,Ohio,TOT,Total,w,22212991,dollars per short ton,short tons
2006,OH,Ohio,OM,Open Market,27.4,21026364,dollars per short ton,short tons
2006,OH,Ohio,CAP,Captive,w,1186627,dollars per short ton,short tons
2006,IN,Indiana,TOT,Total,29.12,34683379,dollars per short ton,short tons
2006,IN,Indiana,OM,Open Market,27.27,27605911,dollars per short ton,short tons
2006,IN,Indiana,CAP,Captive,36.35,7077468,dollars per short ton,short tons
2006,IL,Illinois,TOT,Total,31.64,31843533,dollars per short ton,short tons
2006,IL,Illinois,OM,Open Market,31.17,29259475,dollars per short ton,short tons
2006,IL,Illinois,CAP,Captive,37,2584058,dollars per short ton,short tons
2006,ENC,East North Central,TOT,Total,29.57,88739903,dollars per short ton,short tons
2006,ENC,East North Central,OM,Open Market,28.77,77891750,dollars per short ton,short tons
2006,ENC,East North Central,CAP,Captive,35.33,10848153,dollars per short ton,short tons
2006,PAB,Pennsylvania (Bituminous),TOT,Total,w,65148447,dollars per short ton,short tons
2006,PAB,Pennsylvania (Bituminous),OM,Open Market,37.3,w,dollars per short ton,short tons
2006,PAB,Pennsylvania (Bituminous),CAP,Captive,w,w,dollars per short ton,short tons
2006,PAA,Pennsylvania (Anthracite),TOT,Total,w,1363959,dollars per short ton,short tons
2006,PAA,Pennsylvania (Anthracite),OM,Open Market,43.61,w,dollars per short ton,short tons
2006,PAA,Pennsylvania (Anthracite),CAP,Captive,w,w,dollars per short ton,short tons
2006,PA,Pennsylvania,TOT,Total,38.1,66512406,dollars per short ton,short tons
2006,PA,Pennsylvania,OM,Open Market,37.42,63689696,dollars per short ton,short tons
2006,PA,Pennsylvania,CAP,Captive,53.37,2822710,dollars per short ton,short tons
2006,MAT,Middle Atlantic,TOT,Total,38.1,66512406,dollars per short ton,short tons
2006,MAT,Middle Atlantic,OM,Open Market,37.42,63689696,dollars per short ton,short tons
2005,WST,West Total,OM,Open Market,10.72,495618183,dollars per short ton,short tons
2005,WY,Wyoming,TOT,Total,7.93,404123812,dollars per short ton,short tons
2005,WY,Wyoming,OM,Open Market,7.71,368043331,dollars per short ton,short tons
2005,WY,Wyoming,CAP,Captive,10.21,36080481,dollars per short ton,short tons
2005,UT,Utah,TOT,Total,19.95,24369884,dollars per short ton,short tons
2005,UT,Utah,OM,Open Market,21.45,12022048,dollars per short ton,short tons
2005,UT,Utah,CAP,Captive,18.49,12347836,dollars per short ton,short tons
2005,NM,New Mexico,TOT,Total,25.82,26267546,dollars per short ton,short tons
2005,ILL,Illinois Basin,CAP,Captive,25.62,7921492,dollars per short ton,short tons
2005,APS,Appalachia Southern,TOT,Total,53.63,22155750,dollars per short ton,short tons
2005,APS,Appalachia Southern,OM,Open Market,53.63,22155750,dollars per short ton,short tons
2005,APN,Appalachia Northern,TOT,Total,34,140054097,dollars per short ton,short tons
2005,APN,Appalachia Northern,OM,Open Market,33.48,130949986,dollars per short ton,short tons
2005,APN,Appalachia Northern,CAP,Captive,41.5,9104111,dollars per short ton,short tons
2005,APC,Appalachia Central,TOT,Total,45.13,235207478,dollars per short ton,short tons
2005,APC,Appalachia Central,OM,Open Market,44.76,214196037,dollars per short ton,short tons
2005,APC,Appalachia Central,CAP,Captive,48.97,21011441,dollars per short ton,short tons
2005,APP,Appalachia Total,TOT,Total,41.68,397417325,dollars per short ton,short tons
2005,APP,Appalachia Total,OM,Open Market,41.27,367301773,dollars per short ton,short tons
2005,APP,Appalachia Total,CAP,Captive,46.71,30115552,dollars per short ton,short tons
2005,AK,Alaska,TOT,Total,w,w,dollars per short ton,short tons
2005,AK,Alaska,OM,Open Market,w,w,dollars per short ton,short tons
2005,PCN,Pacific Noncontiguous,TOT,Total,w,w,dollars per short ton,short tons
2005,PCN,Pacific Noncontiguous,OM,Open Market,w,w,dollars per short ton,short tons
2005,WA,Washington,TOT,Total,w,w,dollars per short ton,short tons
2005,WA,Washington,CAP,Captive,w,w,dollars per short ton,short tons
2005,PCC,Pacific Contiguous,TOT,Total,w,w,dollars per short ton,short tons
2005,PCC,Pacific Contiguous,CAP,Captive,w,w,dollars per short ton,short tons
2005,NM,New Mexico,OM,Open Market,25.82,26267546,dollars per short ton,short tons
2005,MT,Montana,TOT,Total,w,40294199,dollars per short ton,short tons
2005,MT,Montana,OM,Open Market,9.74,w,dollars per short ton,short tons
2005,MT,Montana,CAP,Captive,w,w,dollars per short ton,short tons
2005,CO,Colorado,TOT,Total,w,39625030,dollars per short ton,short tons
2005,CO,Colorado,OM,Open Market,21.63,w,dollars per short ton,short tons
2005,CO,Colorado,CAP,Captive,w,w,dollars per short ton,short tons
2005,AZ,Arizona,TOT,Total,w,w,dollars per short ton,short tons
2005,AZ,Arizona,OM,Open Market,w,w,dollars per short ton,short tons
2005,MTN,Mountain,TOT,Total,10.92,547486354,dollars per short ton,short tons
2005,MTN,Mountain,OM,Open Market,10.68,494216009,dollars per short ton,short tons
2005,MTN,Mountain,CAP,Captive,13.15,53270345,dollars per short ton,short tons
2005,TX,Texas,TOT,Total,w,47393606,dollars per short ton,short tons
2005,TX,Texas,OM,Open Market,w,w,dollars per short ton,short tons
2005,TX,Texas,CAP,Captive,13.24,w,dollars per short ton,short tons
2005,OK,Oklahoma,TOT,Total,28.24,1848600,dollars per short ton,short tons
2005,OK,Oklahoma,OM,Open Market,28.24,1848600,dollars per short ton,short tons
2005,LA,Louisiana,TOT,Total,w,w,dollars per short ton,short tons
2005,LA,Louisiana,OM,Open Market,w,w,dollars per short ton,short tons
2005,LA,Louisiana,CAP,Captive,w,w,dollars per short ton,short tons
2005,WSC,West South Central,TOT,Total,15.42,53389753,dollars per short ton,short tons
2005,WSC,West South Central,OM,Open Market,18.94,17810379,dollars per short ton,short tons
2005,WSC,West South Central,CAP,Captive,13.65,35579374,dollars per short ton,short tons
2005,TN,Tennessee,TOT,Total,42.5,3145954,dollars per short ton,short tons
2005,TN,Tennessee,OM,Open Market,42.5,3145954,dollars per short ton,short tons
2005,MS,Mississippi,TOT,Total,w,w,dollars per short ton,short tons
2005,MS,Mississippi,OM,Open Market,w,w,dollars per short ton,short tons
2005,KYW,Kentucky (West),TOT,Total,w,26452448,dollars per short ton,short tons
2005,KYW,Kentucky (West),OM,Open Market,27.19,w,dollars per short ton,short tons
2005,KYW,Kentucky (West),CAP,Captive,w,w,dollars per short ton,short tons
2005,KYE,Kentucky (East),TOT,Total,w,92730205,dollars per short ton,short tons
2005,KYE,Kentucky (East),OM,Open Market,43.33,w,dollars per short ton,short tons
2005,KYE,Kentucky (East),CAP,Captive,w,w,dollars per short ton,short tons
2005,KY,Kentucky,TOT,Total,39.6,119182653,dollars per short ton,short tons
2005,KY,Kentucky,OM,Open Market,39.68,116725480,dollars per short ton,short tons
2005,KY,Kentucky,CAP,Captive,35.62,2457173,dollars per short ton,short tons
2005,AL,Alabama,TOT,Total,53.63,22155750,dollars per short ton,short tons
2005,AL,Alabama,OM,Open Market,53.63,22155750,dollars per short ton,short tons
2005,ESC,East South Central,TOT,Total,41.18,148087159,dollars per short ton,short tons
2005,ESC,East South Central,OM,Open Market,41.27,145629986,dollars per short ton,short tons
2005,ESC,East South Central,CAP,Captive,35.62,2457173,dollars per short ton,short tons
2005,WVS,West Virginia (Southern),TOT,Total,w,111458590,dollars per short ton,short tons
2005,WVS,West Virginia (Southern),OM,Open Market,45.5,102033793,dollars per short ton,short tons
2005,WVS,West Virginia (Southern),CAP,Captive,w,9424797,dollars per short ton,short tons
2005,WVN,West Virginia (Northern),TOT,Total,w,42581591,dollars per short ton,short tons
2005,WVN,West Virginia (Northern),OM,Open Market,33.16,38202745,dollars per short ton,short tons
2005,WVN,West Virginia (Northern),CAP,Captive,w,4378846,dollars per short ton,short tons
2005,WV,West Virginia,TOT,Total,42.71,154040181,dollars per short ton,short tons
2005,WV,West Virginia,OM,Open Market,42.14,140236538,dollars per short ton,short tons
2005,WV,West Virginia,CAP,Captive,48.53,13803643,dollars per short ton,short tons
2005,VA,Virginia,TOT,Total,49.43,27872729,dollars per short ton,short tons
2005,VA,Virginia,OM,Open Market,47.97,18662423,dollars per short ton,short tons
2005,VA,Virginia,CAP,Captive,52.38,9210306,dollars per short ton,short tons
2005,MD,Maryland,TOT,Total,w,5534683,dollars per short ton,short tons
2005,MD,Maryland,OM,Open Market,28.55,w,dollars per short ton,short tons
2005,MD,Maryland,CAP,Captive,w,w,dollars per short ton,short tons
2005,SAT,South Atlantic,TOT,Total,43.33,187447593,dollars per short ton,short tons
2005,SAT,South Atlantic,OM,Open Market,42.37,164065791,dollars per short ton,short tons
2005,SAT,South Atlantic,CAP,Captive,50.02,23381802,dollars per short ton,short tons
2005,ND,North Dakota,TOT,Total,w,30069621,dollars per short ton,short tons
2005,ND,North Dakota,OM,Open Market,10.45,w,dollars per short ton,short tons
2005,ND,North Dakota,CAP,Captive,w,w,dollars per short ton,short tons
2005,MO,Missouri,TOT,Total,w,w,dollars per short ton,short tons
2005,MO,Missouri,OM,Open Market,w,w,dollars per short ton,short tons
2005,KS,Kansas,TOT,Total,w,w,dollars per short ton,short tons
2005,KS,Kansas,OM,Open Market,w,w,dollars per short ton,short tons
2005,WNC,West North Central,TOT,Total,10.64,30835898,dollars per short ton,short tons
2005,WNC,West North Central,OM,Open Market,11.09,26397538,dollars per short ton,short tons
2005,WNC,West North Central,CAP,Captive,7.99,4438360,dollars per short ton,short tons
2005,OH,Ohio,TOT,Total,w,23829403,dollars per short ton,short tons
2005,OH,Ohio,OM,Open Market,26.88,22782613,dollars per short ton,short tons
2005,OH,Ohio,CAP,Captive,w,1046790,dollars per short ton,short tons
2005,IN,Indiana,TOT,Total,25.56,34613313,dollars per short ton,short tons
2005,IN,Indiana,OM,Open Market,25.31,30320356,dollars per short ton,short tons
2005,IN,Indiana,CAP,Captive,27.33,4292957,dollars per short ton,short tons
2005,IL,Illinois,TOT,Total,28.97,31924520,dollars per short ton,short tons
2005,IL,Illinois,OM,Open Market,29.67,28376820,dollars per short ton,short tons
2005,IL,Illinois,CAP,Captive,23.42,3547700,dollars per short ton,short tons
2005,ENC,East North Central,TOT,Total,27.05,90367236,dollars per short ton,short tons
2005,ENC,East North Central,OM,Open Market,27.27,81479789,dollars per short ton,short tons
2005,ENC,East North Central,CAP,Captive,25.02,8887447,dollars per short ton,short tons
2005,PAB,Pennsylvania (Bituminous),TOT,Total,w,66432258,dollars per short ton,short tons
2005,PAB,Pennsylvania (Bituminous),OM,Open Market,36.28,w,dollars per short ton,short tons
2005,PAB,Pennsylvania (Bituminous),CAP,Captive,w,w,dollars per short ton,short tons
2005,PAA,Pennsylvania (Anthracite),TOT,Total,w,1676162,dollars per short ton,short tons
2005,PAA,Pennsylvania (Anthracite),OM,Open Market,41,w,dollars per short ton,short tons
2005,PAA,Pennsylvania (Anthracite),CAP,Captive,w,w,dollars per short ton,short tons
2005,PA,Pennsylvania,TOT,Total,w,68108420,dollars per short ton,short tons
2005,PA,Pennsylvania,OM,Open Market,36.39,64797798,dollars per short ton,short tons
2005,PA,Pennsylvania,CAP,Captive,w,3310622,dollars per short ton,short tons
2005,MAT,Middle Atlantic,TOT,Total,36.53,68108420,dollars per short ton,short tons
2005,MAT,Middle Atlantic,OM,Open Market,36.39,64797798,dollars per short ton,short tons
2005,MAT,Middle Atlantic,CAP,Captive,39.37,3310622,dollars per short ton,short tons
2005,INO,Other Interior,TOT,Total,15.65,57758832,dollars per short ton,short tons
2005,INO,Other Interior,OM,Open Market,18.87,22179458,dollars per short ton,short tons
2005,INO,Other Interior,CAP,Captive,13.65,35579374,dollars per short ton,short tons
2005,WBO,Other Western,TOT,Total,19.58,91092609,dollars per short ton,short tons
2005,WBO,Other Western,OM,Open Market,19.97,75524169,dollars per short ton,short tons
2005,WBO,Other Western,CAP,Captive,17.68,15568440,dollars per short ton,short tons
2005,ILL,Illinois Basin,TOT,Total,27.2,92990281,dollars per short ton,short tons
2005,MID,Midwest Total,TOT,Total,22.87,121203134,dollars per short ton,short tons
2005,ILL,Illinois Basin,OM,Open Market,27.35,85068789,dollars per short ton,short tons
2005,MID,Midwest Total,OM,Open Market,23.31,107877327,dollars per short ton,short tons
2005,MID,Midwest Total,CAP,Captive,19.35,13325807,dollars per short ton,short tons
2005,EST,East Total,TOT,Total,40.28,95981149,dollars per short ton,short tons
2005,EST,East Total,OM,Open Market,38.98,83460221,dollars per short ton,short tons
2005,INT,Interior Region Total,TOT,Total,22.78,150749113,dollars per short ton,short tons
2005,INT,Interior Region Total,OM,Open Market,25.59,107248247,dollars per short ton,short tons
2005,INT,Interior Region Total,CAP,Captive,15.83,43500866,dollars per short ton,short tons
2005,WSB,Western Region Total,OM,Open Market,10.71,521249444,dollars per short ton,short tons
2005,WSB,Western Region Total,CAP,Captive,13.4,62974377,dollars per short ton,short tons
2005,UNT,Uinta Basin,TOT,Total,21.17,63107325,dollars per short ton,short tons
2005,UNT,Uinta Basin,OM,Open Market,21.44,47348464,dollars per short ton,short tons
2005,UNT,Uinta Basin,CAP,Captive,20.36,15758861,dollars per short ton,short tons
2005,WSB,Western Region Total,TOT,Total,11,584223821,dollars per short ton,short tons
2005,EST,East Total,CAP,Captive,48.94,12520928,dollars per short ton,short tons
2005,PRB,Powder River Basin,TOT,Total,7.69,430023887,dollars per short ton,short tons
2005,PRB,Powder River Basin,OM,Open Market,7.68,398376811,dollars per short ton,short tons
2005,PRB,Powder River Basin,CAP,Captive,7.84,31647076,dollars per short ton,short tons
2005,WST,West Total,CAP,Captive,13.81,58536017,dollars per short ton,short tons
2005,STH,South Total,TOT,Total,37.85,361051776,dollars per short ton,short tons
2005,STH,South Total,OM,Open Market,40.16,308843733,dollars per short ton,short tons
2005,STH,South Total,CAP,Captive,24.14,52208043,dollars per short ton,short tons
2005,US,U.S. Total,TOT,Total,23.34,1132390259,dollars per short ton,short tons
2005,US,U.S. Total,OM,Open Market,23.59,995799464,dollars per short ton,short tons
2005,US,U.S. Total,CAP,Captive,21.52,136590795,dollars per short ton,short tons
2005,WMR,West of Mississippi River,TOT,Total,11.4,638379851,dollars per short ton,short tons
2005,WMR,West of Mississippi River,OM,Open Market,11.01,539826100,dollars per short ton,short tons
2005,WMR,West of Mississippi River,CAP,Captive,13.49,98553751,dollars per short ton,short tons
2005,EMR,East of Mississippi River,TOT,Total,38.77,494010408,dollars per short ton,short tons
2005,EMR,East of Mississippi River,OM,Open Market,38.47,455973364,dollars per short ton,short tons
2005,EMR,East of Mississippi River,CAP,Captive,42.32,38037044,dollars per short ton,short tons
2005,WST,West Total,TOT,Total,11.05,554154200,dollars per short ton,short tons
2004,MAT,Middle Atlantic,CAP,Captive,30.3,3021621,dollars per short ton,short tons
2004,WBO,Other Western,TOT,Total,18.88,92949061,dollars per short ton,short tons
2004,WBO,Other Western,OM,Open Market,18.48,77453541,dollars per short ton,short tons
2004,WBO,Other Western,CAP,Captive,20.89,15495520,dollars per short ton,short tons
2004,INO,Other Interior,TOT,Total,15.03,56134656,dollars per short ton,short tons
2004,INO,Other Interior,OM,Open Market,17.39,21168934,dollars per short ton,short tons
2004,INO,Other Interior,CAP,Captive,13.6,34965722,dollars per short ton,short tons
2004,UNT,Uinta Basin,TOT,Total,18.55,61152563,dollars per short ton,short tons
2004,UNT,Uinta Basin,OM,Open Market,17.79,54503041,dollars per short ton,short tons
2004,UNT,Uinta Basin,CAP,Captive,24.76,6649522,dollars per short ton,short tons
2004,WSB,Western Region Total,TOT,Total,10.26,575416161,dollars per short ton,short tons
2004,WSB,Western Region Total,OM,Open Market,9.86,540506058,dollars per short ton,short tons
2004,WSB,Western Region Total,CAP,Captive,16.45,34910103,dollars per short ton,short tons
2004,INT,Interior Region Total,TOT,Total,20.71,146927750,dollars per short ton,short tons
2004,INT,Interior Region Total,OM,Open Market,22.92,108848186,dollars per short ton,short tons
2004,INT,Interior Region Total,CAP,Captive,14.41,38079564,dollars per short ton,short tons
