period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,price,price-units
2018,MTN,Mountain,LIG,Lignite,,dollars per short ton
2018,MTN,Mountain,BIT,Bituminous,38.82,dollars per short ton
2018,MTN,Mountain,TOT,All,16.77,dollars per short ton
2018,TX,Texas,LIG,Lignite,,dollars per short ton
2018,TX,Texas,BIT,Bituminous,,dollars per short ton
2018,TX,Texas,TOT,All,19.03,dollars per short ton
2018,OK,Oklahoma,BIT,Bituminous,49.88,dollars per short ton
2018,OK,Oklahoma,TOT,All,49.88,dollars per short ton
2018,LA,Louisiana,LIG,Lignite,,dollars per short ton
2018,LA,Louisiana,TOT,All,,dollars per short ton
2018,WSC,West South Central,LIG,Lignite,22.69,dollars per short ton
2018,WSC,West South Central,BIT,Bituminous,29.46,dollars per short ton
2018,WSC,West South Central,TOT,All,23.37,dollars per short ton
2018,TN,Tennessee,BIT,Bituminous,,dollars per short ton
2018,TN,Tennessee,TOT,All,,dollars per short ton
2018,MS,Mississippi,LIG,Lignite,,dollars per short ton
2018,MS,Mississippi,TOT,All,,dollars per short ton
2018,KYW,Kentucky (West),BIT,Bituminous,43.75,dollars per short ton
2018,KYW,Kentucky (West),TOT,All,43.75,dollars per short ton
2018,KYE,Kentucky (East),BIT,Bituminous,72.19,dollars per short ton
2018,KYE,Kentucky (East),TOT,All,72.19,dollars per short ton
2018,KY,Kentucky,BIT,Bituminous,55.95,dollars per short ton
2018,KY,Kentucky,TOT,All,55.95,dollars per short ton
2018,AL,Alabama,BIT,Bituminous,154.35,dollars per short ton
2018,AL,Alabama,TOT,All,154.35,dollars per short ton
2018,ESC,East South Central,LIG,Lignite,,dollars per short ton
2018,ESC,East South Central,BIT,Bituminous,82.76,dollars per short ton
2018,ESC,East South Central,TOT,All,79.8,dollars per short ton
2018,WVS,West Virginia (Southern),BIT,Bituminous,85.91,dollars per short ton
2018,WVS,West Virginia (Southern),TOT,All,85.91,dollars per short ton
2018,WVN,West Virginia (Northern),BIT,Bituminous,58.21,dollars per short ton
2018,WVN,West Virginia (Northern),TOT,All,58.21,dollars per short ton
2018,WV,West Virginia,BIT,Bituminous,72.51,dollars per short ton
2018,WV,West Virginia,TOT,All,72.51,dollars per short ton
2018,VA,Virginia,BIT,Bituminous,103.77,dollars per short ton
2018,VA,Virginia,TOT,All,103.77,dollars per short ton
2018,MD,Maryland,BIT,Bituminous,68.17,dollars per short ton
2018,MD,Maryland,TOT,All,68.17,dollars per short ton
2018,SAT,South Atlantic,BIT,Bituminous,76.06,dollars per short ton
2018,SAT,South Atlantic,TOT,All,76.06,dollars per short ton
2018,ND,North Dakota,LIG,Lignite,17.47,dollars per short ton
2018,ND,North Dakota,TOT,All,17.47,dollars per short ton
2018,MO,Missouri,BIT,Bituminous,,dollars per short ton
2018,MO,Missouri,TOT,All,,dollars per short ton
2018,WNC,West North Central,LIG,Lignite,17.47,dollars per short ton
2018,WNC,West North Central,BIT,Bituminous,,dollars per short ton
2018,WNC,West North Central,TOT,All,17.77,dollars per short ton
2018,OH,Ohio,BIT,Bituminous,42.21,dollars per short ton
2018,OH,Ohio,TOT,All,42.21,dollars per short ton
2018,IN,Indiana,BIT,Bituminous,40.85,dollars per short ton
2018,IN,Indiana,TOT,All,40.85,dollars per short ton
2018,IL,Illinois,BIT,Bituminous,39.29,dollars per short ton
2018,IL,Illinois,TOT,All,39.29,dollars per short ton
2018,ENC,East North Central,BIT,Bituminous,40.17,dollars per short ton
2018,ENC,East North Central,TOT,All,40.17,dollars per short ton
2018,PAB,Pennsylvania (Bituminous),BIT,Bituminous,56.28,dollars per short ton
2018,PAB,Pennsylvania (Bituminous),TOT,All,56.28,dollars per short ton
2018,PAA,Pennsylvania (Anthracite),ANT,Anthracite,99.97,dollars per short ton
2018,PAA,Pennsylvania (Anthracite),TOT,All,99.97,dollars per short ton
2018,PA,Pennsylvania,BIT,Bituminous,56.28,dollars per short ton
2018,PA,Pennsylvania,ANT,Anthracite,99.97,dollars per short ton
2018,PA,Pennsylvania,TOT,All,57.91,dollars per short ton
2018,MAT,Middle Atlantic,BIT,Bituminous,56.28,dollars per short ton
2018,MAT,Middle Atlantic,ANT,Anthracite,99.97,dollars per short ton
2019,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2019,US,U.S. Total,SUB,Subbituminous,14.01,dollars per short ton
2019,US,U.S. Total,LIG,Lignite,19.86,dollars per short ton
2019,US,U.S. Total,BIT,Bituminous,58.93,dollars per short ton
2019,US,U.S. Total,ANT,Anthracite,102.22,dollars per short ton
2019,US,U.S. Total,TOT,All,36.07,dollars per short ton
2019,WMR,West of Mississippi River,SUB,Subbituminous,14.01,dollars per short ton
2019,WMR,West of Mississippi River,LIG,Lignite,19.62,dollars per short ton
2019,WMR,West of Mississippi River,BIT,Bituminous,43.02,dollars per short ton
2019,WMR,West of Mississippi River,TOT,All,18.02,dollars per short ton
2019,EMR,East of Mississippi River,LIG,Lignite,24.5,dollars per short ton
2019,EMR,East of Mississippi River,BIT,Bituminous,61.55,dollars per short ton
2019,EMR,East of Mississippi River,ANT,Anthracite,102.22,dollars per short ton
2019,EMR,East of Mississippi River,TOT,All,61.55,dollars per short ton
2019,WST,West Total,SUB,Subbituminous,14.01,dollars per short ton
2019,WST,West Total,LIG,Lignite,20.68,dollars per short ton
2019,WST,West Total,BIT,Bituminous,43.45,dollars per short ton
2019,WST,West Total,TOT,All,17.72,dollars per short ton
2019,STH,South Total,LIG,Lignite,20.86,dollars per short ton
2019,STH,South Total,BIT,Bituminous,73.74,dollars per short ton
2019,STH,South Total,TOT,All,65.91,dollars per short ton
2019,MID,Midwest Total,LIG,Lignite,18.93,dollars per short ton
2019,MID,Midwest Total,BIT,Bituminous,38.61,dollars per short ton
2019,MID,Midwest Total,TOT,All,33.78,dollars per short ton
2019,EST,East Total,BIT,Bituminous,63.33,dollars per short ton
2019,EST,East Total,ANT,Anthracite,102.22,dollars per short ton
2019,EST,East Total,TOT,All,64.82,dollars per short ton
2019,WBO,Other Western,SUB,Subbituminous,50.12,dollars per short ton
2019,WBO,Other Western,LIG,Lignite,18.95,dollars per short ton
2019,WBO,Other Western,BIT,Bituminous,46.47,dollars per short ton
2019,WBO,Other Western,TOT,All,35.34,dollars per short ton
2019,UNT,Uinta Basin,SUB,Subbituminous,43.82,dollars per short ton
2019,UNT,Uinta Basin,BIT,Bituminous,40.42,dollars per short ton
2019,UNT,Uinta Basin,TOT,All,40.9,dollars per short ton
2019,PRB,Powder River Basin,SUB,Subbituminous,11.98,dollars per short ton
2019,PRB,Powder River Basin,TOT,All,11.98,dollars per short ton
2019,WSB,Western Region Total,SUB,Subbituminous,14.01,dollars per short ton
2019,WSB,Western Region Total,LIG,Lignite,18.95,dollars per short ton
2019,WSB,Western Region Total,BIT,Bituminous,43.45,dollars per short ton
2019,WSB,Western Region Total,TOT,All,17.81,dollars per short ton
2019,INO,Other Interior,LIG,Lignite,20.86,dollars per short ton
2019,INO,Other Interior,BIT,Bituminous,33.15,dollars per short ton
2019,INO,Other Interior,TOT,All,21.75,dollars per short ton
2019,ILL,Illinois Basin,BIT,Bituminous,39.36,dollars per short ton
2019,ILL,Illinois Basin,TOT,All,39.36,dollars per short ton
2019,INT,Interior Region Total,LIG,Lignite,20.86,dollars per short ton
2019,INT,Interior Region Total,BIT,Bituminous,39.24,dollars per short ton
2019,INT,Interior Region Total,TOT,All,35.54,dollars per short ton
2019,APS,Appalachia Southern,BIT,Bituminous,137.26,dollars per short ton
2019,APS,Appalachia Southern,TOT,All,137.26,dollars per short ton
2019,APN,Appalachia Northern,BIT,Bituminous,54.14,dollars per short ton
2019,APN,Appalachia Northern,ANT,Anthracite,102.22,dollars per short ton
2019,APN,Appalachia Northern,TOT,All,55.22,dollars per short ton
2019,APC,Appalachia Central,BIT,Bituminous,87.55,dollars per short ton
2019,APC,Appalachia Central,TOT,All,87.55,dollars per short ton
2019,APP,Appalachia Total,BIT,Bituminous,73.11,dollars per short ton
2019,APP,Appalachia Total,ANT,Anthracite,102.22,dollars per short ton
2019,APP,Appalachia Total,TOT,All,73.47,dollars per short ton
2019,CO,Colorado,BIT,Bituminous,,dollars per short ton
2019,CO,Colorado,TOT,All,44.21,dollars per short ton
2019,AZ,Arizona,BIT,Bituminous,,dollars per short ton
2019,AZ,Arizona,TOT,All,,dollars per short ton
2019,MTN,Mountain,SUB,Subbituminous,13.87,dollars per short ton
2019,MTN,Mountain,LIG,Lignite,,dollars per short ton
2019,MTN,Mountain,BIT,Bituminous,43.45,dollars per short ton
2019,MTN,Mountain,TOT,All,17.61,dollars per short ton
2019,TX,Texas,LIG,Lignite,,dollars per short ton
2019,TX,Texas,BIT,Bituminous,,dollars per short ton
2019,TX,Texas,TOT,All,16.9,dollars per short ton
2019,OK,Oklahoma,BIT,Bituminous,,dollars per short ton
2019,OK,Oklahoma,TOT,All,,dollars per short ton
2019,LA,Louisiana,LIG,Lignite,,dollars per short ton
2019,LA,Louisiana,TOT,All,,dollars per short ton
2019,WSC,West South Central,LIG,Lignite,20.44,dollars per short ton
2019,WSC,West South Central,BIT,Bituminous,31.04,dollars per short ton
2019,WSC,West South Central,TOT,All,21.22,dollars per short ton
2019,TN,Tennessee,BIT,Bituminous,,dollars per short ton
2019,TN,Tennessee,TOT,All,,dollars per short ton
2019,MS,Mississippi,LIG,Lignite,,dollars per short ton
2019,MS,Mississippi,TOT,All,,dollars per short ton
2019,KYW,Kentucky (West),BIT,Bituminous,42.57,dollars per short ton
2019,KYW,Kentucky (West),TOT,All,42.57,dollars per short ton
2019,KYE,Kentucky (East),BIT,Bituminous,67.09,dollars per short ton
2019,KYE,Kentucky (East),TOT,All,67.09,dollars per short ton
2019,KY,Kentucky,BIT,Bituminous,51.89,dollars per short ton
2019,KY,Kentucky,TOT,All,51.89,dollars per short ton
2019,AL,Alabama,BIT,Bituminous,137.26,dollars per short ton
2019,AL,Alabama,TOT,All,137.26,dollars per short ton
2019,ESC,East South Central,LIG,Lignite,,dollars per short ton
2019,ESC,East South Central,BIT,Bituminous,77.07,dollars per short ton
2019,ESC,East South Central,TOT,All,74.5,dollars per short ton
2019,WVS,West Virginia (Southern),BIT,Bituminous,91.13,dollars per short ton
2019,WVS,West Virginia (Southern),TOT,All,91.13,dollars per short ton
2019,WVN,West Virginia (Northern),BIT,Bituminous,55.03,dollars per short ton
2019,WVN,West Virginia (Northern),TOT,All,55.03,dollars per short ton
2019,WV,West Virginia,BIT,Bituminous,72.7,dollars per short ton
2019,WV,West Virginia,TOT,All,72.7,dollars per short ton
2019,VA,Virginia,BIT,Bituminous,98.06,dollars per short ton
2019,VA,Virginia,TOT,All,98.06,dollars per short ton
2019,MD,Maryland,BIT,Bituminous,77.28,dollars per short ton
2019,MD,Maryland,TOT,All,77.28,dollars per short ton
2019,SAT,South Atlantic,BIT,Bituminous,75.57,dollars per short ton
2019,SAT,South Atlantic,TOT,All,75.57,dollars per short ton
2019,ND,North Dakota,LIG,Lignite,18.93,dollars per short ton
2019,ND,North Dakota,TOT,All,18.93,dollars per short ton
2019,MO,Missouri,BIT,Bituminous,,dollars per short ton
2019,MO,Missouri,TOT,All,,dollars per short ton
2019,WNC,West North Central,LIG,Lignite,18.93,dollars per short ton
2019,WNC,West North Central,BIT,Bituminous,,dollars per short ton
2019,WNC,West North Central,TOT,All,19.17,dollars per short ton
2019,OH,Ohio,BIT,Bituminous,39.88,dollars per short ton
2019,OH,Ohio,TOT,All,39.88,dollars per short ton
2019,IN,Indiana,BIT,Bituminous,40.8,dollars per short ton
2019,IN,Indiana,TOT,All,40.8,dollars per short ton
2019,IL,Illinois,BIT,Bituminous,36.84,dollars per short ton
2019,IL,Illinois,TOT,All,36.84,dollars per short ton
2019,ENC,East North Central,BIT,Bituminous,38.58,dollars per short ton
2019,ENC,East North Central,TOT,All,38.58,dollars per short ton
2019,PAB,Pennsylvania (Bituminous),BIT,Bituminous,54.88,dollars per short ton
2019,PAB,Pennsylvania (Bituminous),TOT,All,54.88,dollars per short ton
2019,PAA,Pennsylvania (Anthracite),ANT,Anthracite,102.22,dollars per short ton
2019,PAA,Pennsylvania (Anthracite),TOT,All,102.22,dollars per short ton
2019,PA,Pennsylvania,BIT,Bituminous,54.88,dollars per short ton
2019,PA,Pennsylvania,ANT,Anthracite,102.22,dollars per short ton
2019,PA,Pennsylvania,TOT,All,57.11,dollars per short ton
2019,MAT,Middle Atlantic,BIT,Bituminous,54.88,dollars per short ton
2019,MAT,Middle Atlantic,ANT,Anthracite,102.22,dollars per short ton
2019,MAT,Middle Atlantic,TOT,All,57.11,dollars per short ton
2019,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2019,AK,Alaska,TOT,All,,dollars per short ton
2019,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2019,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2019,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2019,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2019,WY,Wyoming,TOT,All,12.63,dollars per short ton
2019,UT,Utah,BIT,Bituminous,37.95,dollars per short ton
2019,UT,Utah,TOT,All,37.95,dollars per short ton
2019,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2019,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2019,NM,New Mexico,TOT,All,39.71,dollars per short ton
2019,MT,Montana,SUB,Subbituminous,18.12,dollars per short ton
2019,MT,Montana,LIG,Lignite,,dollars per short ton
2019,MT,Montana,BIT,Bituminous,,dollars per short ton
2019,MT,Montana,TOT,All,21.66,dollars per short ton
2020,MAT,Middle Atlantic,TOT,All,52.11,dollars per short ton
2020,APC,Appalachia Central,BIT,Bituminous,73.56,dollars per short ton
2020,APC,Appalachia Central,TOT,All,73.56,dollars per short ton
2020,APP,Appalachia Total,BIT,Bituminous,61.84,dollars per short ton
2020,APP,Appalachia Total,ANT,Anthracite,90.68,dollars per short ton
2020,APP,Appalachia Total,TOT,All,62.34,dollars per short ton
2020,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2020,AK,Alaska,TOT,All,,dollars per short ton
2020,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2020,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2020,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2020,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2020,WY,Wyoming,TOT,All,13.04,dollars per short ton
2020,UT,Utah,BIT,Bituminous,37.22,dollars per short ton
2020,UT,Utah,TOT,All,37.22,dollars per short ton
2020,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2020,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2020,NM,New Mexico,TOT,All,40.62,dollars per short ton
2020,MT,Montana,SUB,Subbituminous,17.82,dollars per short ton
2020,MT,Montana,LIG,Lignite,,dollars per short ton
2020,US,U.S. Total,SUB,Subbituminous,14.43,dollars per short ton
2020,US,U.S. Total,LIG,Lignite,22.16,dollars per short ton
2020,US,U.S. Total,BIT,Bituminous,50.05,dollars per short ton
2020,US,U.S. Total,ANT,Anthracite,90.68,dollars per short ton
2020,US,U.S. Total,TOT,All,31.41,dollars per short ton
2020,WMR,West of Mississippi River,SUB,Subbituminous,14.43,dollars per short ton
2020,WMR,West of Mississippi River,LIG,Lignite,21.86,dollars per short ton
2020,WMR,West of Mississippi River,BIT,Bituminous,36.94,dollars per short ton
2020,WMR,West of Mississippi River,TOT,All,17.94,dollars per short ton
2020,EMR,East of Mississippi River,LIG,Lignite,27.61,dollars per short ton
2020,EMR,East of Mississippi River,BIT,Bituminous,52.32,dollars per short ton
2020,EMR,East of Mississippi River,ANT,Anthracite,90.68,dollars per short ton
2020,EMR,East of Mississippi River,TOT,All,52.47,dollars per short ton
2020,WST,West Total,SUB,Subbituminous,14.43,dollars per short ton
2020,WST,West Total,LIG,Lignite,25.12,dollars per short ton
2020,WST,West Total,BIT,Bituminous,36.52,dollars per short ton
2020,WST,West Total,TOT,All,17.19,dollars per short ton
2020,STH,South Total,LIG,Lignite,25.2,dollars per short ton
2020,STH,South Total,BIT,Bituminous,62.46,dollars per short ton
2020,STH,South Total,TOT,All,55.86,dollars per short ton
2020,MID,Midwest Total,LIG,Lignite,19.48,dollars per short ton
2020,MID,Midwest Total,BIT,Bituminous,31.18,dollars per short ton
2020,MID,Midwest Total,TOT,All,27.42,dollars per short ton
2020,EST,East Total,BIT,Bituminous,54.65,dollars per short ton
2020,EST,East Total,ANT,Anthracite,90.68,dollars per short ton
2020,EST,East Total,TOT,All,56.55,dollars per short ton
2020,WBO,Other Western,SUB,Subbituminous,51.94,dollars per short ton
2020,WBO,Other Western,LIG,Lignite,19.54,dollars per short ton
2020,WBO,Other Western,BIT,Bituminous,33.64,dollars per short ton
2020,WBO,Other Western,TOT,All,30.64,dollars per short ton
2020,UNT,Uinta Basin,SUB,Subbituminous,39.96,dollars per short ton
2020,UNT,Uinta Basin,BIT,Bituminous,39.07,dollars per short ton
2020,UNT,Uinta Basin,TOT,All,39.22,dollars per short ton
2020,PRB,Powder River Basin,SUB,Subbituminous,12.11,dollars per short ton
2020,PRB,Powder River Basin,TOT,All,12.11,dollars per short ton
2020,WSB,Western Region Total,SUB,Subbituminous,14.43,dollars per short ton
2020,WSB,Western Region Total,LIG,Lignite,19.54,dollars per short ton
2020,WSB,Western Region Total,BIT,Bituminous,36.52,dollars per short ton
2020,WSB,Western Region Total,TOT,All,17.38,dollars per short ton
2020,INO,Other Interior,LIG,Lignite,25.2,dollars per short ton
2020,INO,Other Interior,BIT,Bituminous,56.77,dollars per short ton
2020,INO,Other Interior,TOT,All,26.19,dollars per short ton
2020,ILL,Illinois Basin,BIT,Bituminous,33.27,dollars per short ton
2020,ILL,Illinois Basin,TOT,All,33.27,dollars per short ton
2020,INT,Interior Region Total,LIG,Lignite,25.2,dollars per short ton
2020,INT,Interior Region Total,BIT,Bituminous,33.53,dollars per short ton
2020,INT,Interior Region Total,TOT,All,31.45,dollars per short ton
2020,APS,Appalachia Southern,BIT,Bituminous,98.01,dollars per short ton
2020,APS,Appalachia Southern,TOT,All,98.01,dollars per short ton
2020,APN,Appalachia Northern,BIT,Bituminous,48.42,dollars per short ton
2020,APN,Appalachia Northern,ANT,Anthracite,90.68,dollars per short ton
2020,APN,Appalachia Northern,TOT,All,49.72,dollars per short ton
2020,MT,Montana,BIT,Bituminous,,dollars per short ton
2020,MT,Montana,TOT,All,20.27,dollars per short ton
2020,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2020,CO,Colorado,BIT,Bituminous,,dollars per short ton
2020,CO,Colorado,TOT,All,41.45,dollars per short ton
2020,MTN,Mountain,SUB,Subbituminous,14.24,dollars per short ton
2020,MTN,Mountain,LIG,Lignite,,dollars per short ton
2020,MTN,Mountain,BIT,Bituminous,36.52,dollars per short ton
2020,MTN,Mountain,TOT,All,17.03,dollars per short ton
2020,TX,Texas,LIG,Lignite,,dollars per short ton
2020,TX,Texas,BIT,Bituminous,,dollars per short ton
2020,TX,Texas,TOT,All,17.98,dollars per short ton
2020,LA,Louisiana,LIG,Lignite,,dollars per short ton
2020,LA,Louisiana,TOT,All,,dollars per short ton
2020,WSC,West South Central,LIG,Lignite,24.9,dollars per short ton
2020,WSC,West South Central,BIT,Bituminous,,dollars per short ton
2020,WSC,West South Central,TOT,All,25.82,dollars per short ton
2020,TN,Tennessee,BIT,Bituminous,,dollars per short ton
2020,TN,Tennessee,TOT,All,,dollars per short ton
2020,MS,Mississippi,LIG,Lignite,,dollars per short ton
2020,MS,Mississippi,TOT,All,,dollars per short ton
2020,KYW,Kentucky (West),BIT,Bituminous,41.7,dollars per short ton
2020,KYW,Kentucky (West),TOT,All,41.7,dollars per short ton
2020,KYE,Kentucky (East),BIT,Bituminous,64.06,dollars per short ton
2020,KYE,Kentucky (East),TOT,All,64.06,dollars per short ton
2020,KY,Kentucky,BIT,Bituminous,49.04,dollars per short ton
2020,KY,Kentucky,TOT,All,49.04,dollars per short ton
2020,AL,Alabama,BIT,Bituminous,98.01,dollars per short ton
2020,AL,Alabama,TOT,All,98.01,dollars per short ton
2020,ESC,East South Central,LIG,Lignite,,dollars per short ton
2020,ESC,East South Central,BIT,Bituminous,65.53,dollars per short ton
2020,ESC,East South Central,TOT,All,63.12,dollars per short ton
2020,WVS,West Virginia (Southern),BIT,Bituminous,76.43,dollars per short ton
2020,WVS,West Virginia (Southern),TOT,All,76.43,dollars per short ton
2020,WVN,West Virginia (Northern),BIT,Bituminous,48.19,dollars per short ton
2020,WVN,West Virginia (Northern),TOT,All,48.19,dollars per short ton
2020,WV,West Virginia,BIT,Bituminous,60.8,dollars per short ton
2020,WV,West Virginia,TOT,All,60.8,dollars per short ton
2020,VA,Virginia,BIT,Bituminous,72.76,dollars per short ton
2020,VA,Virginia,TOT,All,72.76,dollars per short ton
2020,MD,Maryland,BIT,Bituminous,62.4,dollars per short ton
2020,MD,Maryland,TOT,All,62.4,dollars per short ton
2020,SAT,South Atlantic,BIT,Bituminous,62.32,dollars per short ton
2020,SAT,South Atlantic,TOT,All,62.32,dollars per short ton
2020,ND,North Dakota,LIG,Lignite,19.48,dollars per short ton
2020,ND,North Dakota,TOT,All,19.48,dollars per short ton
2020,MO,Missouri,BIT,Bituminous,,dollars per short ton
2020,MO,Missouri,TOT,All,,dollars per short ton
2020,WNC,West North Central,LIG,Lignite,19.48,dollars per short ton
2020,WNC,West North Central,BIT,Bituminous,,dollars per short ton
2020,WNC,West North Central,TOT,All,19.68,dollars per short ton
2020,OH,Ohio,BIT,Bituminous,38.49,dollars per short ton
2020,OH,Ohio,TOT,All,38.49,dollars per short ton
2020,IN,Indiana,BIT,Bituminous,40.49,dollars per short ton
2020,IN,Indiana,TOT,All,40.49,dollars per short ton
2020,IL,Illinois,BIT,Bituminous,23.86,dollars per short ton
2020,IL,Illinois,TOT,All,23.86,dollars per short ton
2020,ENC,East North Central,BIT,Bituminous,31.11,dollars per short ton
2020,ENC,East North Central,TOT,All,31.11,dollars per short ton
2020,PAB,Pennsylvania (Bituminous),BIT,Bituminous,49.35,dollars per short ton
2020,PAB,Pennsylvania (Bituminous),TOT,All,49.35,dollars per short ton
2020,PAA,Pennsylvania (Anthracite),ANT,Anthracite,90.68,dollars per short ton
2020,PAA,Pennsylvania (Anthracite),TOT,All,90.68,dollars per short ton
2020,PA,Pennsylvania,BIT,Bituminous,49.35,dollars per short ton
2020,PA,Pennsylvania,ANT,Anthracite,90.68,dollars per short ton
2020,PA,Pennsylvania,TOT,All,52.11,dollars per short ton
2020,MAT,Middle Atlantic,BIT,Bituminous,49.35,dollars per short ton
2020,MAT,Middle Atlantic,ANT,Anthracite,90.68,dollars per short ton
2021,KYE,Kentucky (East),TOT,All,74.97,dollars per short ton
2021,KYE,Kentucky (East),BIT,Bituminous,74.97,dollars per short ton
2021,KYW,Kentucky (West),TOT,All,42.93,dollars per short ton
2021,KYW,Kentucky (West),BIT,Bituminous,42.93,dollars per short ton
2021,MS,Mississippi,TOT,All,,dollars per short ton
2021,MS,Mississippi,LIG,Lignite,,dollars per short ton
2021,WSC,West South Central,TOT,All,20.49,dollars per short ton
2021,WSC,West South Central,LIG,Lignite,20.49,dollars per short ton
2021,LA,Louisiana,TOT,All,,dollars per short ton
2021,LA,Louisiana,LIG,Lignite,,dollars per short ton
2021,TX,Texas,TOT,All,20.4,dollars per short ton
2021,TX,Texas,LIG,Lignite,20.4,dollars per short ton
2021,MTN,Mountain,TOT,All,17.05,dollars per short ton
2021,MTN,Mountain,BIT,Bituminous,40.38,dollars per short ton
2021,MTN,Mountain,LIG,Lignite,,dollars per short ton
2021,MTN,Mountain,SUB,Subbituminous,14.0,dollars per short ton
2021,CO,Colorado,TOT,All,46.02,dollars per short ton
2021,CO,Colorado,BIT,Bituminous,,dollars per short ton
2021,ENC,East North Central,TOT,All,35.52,dollars per short ton
2021,ENC,East North Central,BIT,Bituminous,35.52,dollars per short ton
2021,IL,Illinois,TOT,All,31.15,dollars per short ton
2021,IL,Illinois,BIT,Bituminous,31.15,dollars per short ton
2021,IN,Indiana,TOT,All,43.52,dollars per short ton
2021,IN,Indiana,BIT,Bituminous,43.52,dollars per short ton
2021,OH,Ohio,TOT,All,38.08,dollars per short ton
2021,OH,Ohio,BIT,Bituminous,38.08,dollars per short ton
2021,WNC,West North Central,TOT,All,19.05,dollars per short ton
2021,WNC,West North Central,BIT,Bituminous,,dollars per short ton
2021,WNC,West North Central,LIG,Lignite,19.0,dollars per short ton
2021,MO,Missouri,TOT,All,,dollars per short ton
2021,MO,Missouri,BIT,Bituminous,,dollars per short ton
2021,ND,North Dakota,TOT,All,19.0,dollars per short ton
2021,ND,North Dakota,LIG,Lignite,19.0,dollars per short ton
2021,SAT,South Atlantic,TOT,All,81.9,dollars per short ton
2021,SAT,South Atlantic,BIT,Bituminous,81.9,dollars per short ton
2021,MD,Maryland,TOT,All,59.12,dollars per short ton
2021,MD,Maryland,BIT,Bituminous,59.12,dollars per short ton
2021,VA,Virginia,TOT,All,120.5,dollars per short ton
2021,VA,Virginia,BIT,Bituminous,120.5,dollars per short ton
2021,WV,West Virginia,TOT,All,77.12,dollars per short ton
2021,WV,West Virginia,BIT,Bituminous,77.12,dollars per short ton
2021,WVN,West Virginia (Northern),TOT,All,59.49,dollars per short ton
2021,MAT,Middle Atlantic,TOT,All,57.63,dollars per short ton
2021,MAT,Middle Atlantic,ANT,Anthracite,107.08,dollars per short ton
2021,MAT,Middle Atlantic,BIT,Bituminous,55.54,dollars per short ton
2021,PA,Pennsylvania,TOT,All,57.63,dollars per short ton
2021,PA,Pennsylvania,ANT,Anthracite,107.08,dollars per short ton
2021,PA,Pennsylvania,BIT,Bituminous,55.54,dollars per short ton
2021,PAA,Pennsylvania (Anthracite),TOT,All,107.08,dollars per short ton
2021,PAA,Pennsylvania (Anthracite),ANT,Anthracite,107.08,dollars per short ton
2021,PAB,Pennsylvania (Bituminous),TOT,All,55.54,dollars per short ton
2021,PAB,Pennsylvania (Bituminous),BIT,Bituminous,55.54,dollars per short ton
2021,WVN,West Virginia (Northern),BIT,Bituminous,59.49,dollars per short ton
2021,WVS,West Virginia (Southern),TOT,All,100.39,dollars per short ton
2021,WVS,West Virginia (Southern),BIT,Bituminous,100.39,dollars per short ton
2021,ESC,East South Central,TOT,All,77.52,dollars per short ton
2021,ESC,East South Central,BIT,Bituminous,81.65,dollars per short ton
2021,ESC,East South Central,LIG,Lignite,,dollars per short ton
2021,AL,Alabama,TOT,All,150.54,dollars per short ton
2021,AL,Alabama,BIT,Bituminous,150.54,dollars per short ton
2021,KY,Kentucky,TOT,All,55.28,dollars per short ton
2021,KY,Kentucky,BIT,Bituminous,55.28,dollars per short ton
2021,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2021,MT,Montana,TOT,All,22.66,dollars per short ton
2021,MT,Montana,BIT,Bituminous,,dollars per short ton
2021,MT,Montana,LIG,Lignite,,dollars per short ton
2021,MT,Montana,SUB,Subbituminous,17.84,dollars per short ton
2021,NM,New Mexico,TOT,All,41.98,dollars per short ton
2021,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2021,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2021,UT,Utah,TOT,All,38.41,dollars per short ton
2021,UT,Utah,BIT,Bituminous,38.41,dollars per short ton
2021,WY,Wyoming,TOT,All,12.76,dollars per short ton
2021,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2021,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2021,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2021,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2021,AK,Alaska,TOT,All,,dollars per short ton
